iter,timestamp,n_games,rollout_seconds,n_actions,mean_turns,s1_wins,s2_wins,draws,action_recruit_pct,action_move_pct,action_attack_pct,action_end_turn_pct,action_other_pct,mean_units_end_s1,mean_units_end_s2,closest_approach_s1,closest_approach_s2,train_n_trajectories,train_n_transitions,train_loss,train_policy_loss,train_value_loss,train_entropy,train_mean_return,train_grad_norm
87,2026-05-20T11:15:05,8,79.8300418574363,4232,201.0,0,0,8,2.3156899810964084,96.57372400756144,0.42533081285444235,0.6852551984877127,0.0,6.25,8.0,22.625,22.625,16,4000,-2.231091132315671,-3.9076261740468965,3.3607184344436973,3.82417549062302,0.05910009518265724,29.849571228027344
88,2026-05-20T11:17:43,8,88.3725961195305,4135,201.0,0,0,8,2.2980164489598454,96.2989840348331,0.31446540880503143,1.0885341074020318,0.0,6.125,7.625,21.25,23.0,16,4000,1.1370074589186663,-0.5598364977792301,3.4016266499529593,3.9693682785832607,0.1074865385890007,18.4283390045166
89,2026-05-20T11:20:25,8,90.61620063800365,4150,201.0,0,0,8,2.5542168674698793,96.28915662650603,0.891566265060241,0.26506024096385544,0.0,6.375,8.875,19.0,18.5,16,4000,-0.4295812965770226,-2.1714804212049046,3.491788344515953,3.995047630094632,0.07196769118309021,18.93446922302246
90,2026-05-20T11:23:05,8,91.3065357748419,4228,201.0,0,0,8,2.1759697256385997,91.86376537369915,0.9224219489120151,5.037842951750236,0.0,4.875,8.625,17.375,18.125,16,4000,1.8438954724391745,0.11247754612608674,3.469533561030403,3.348854202113671,0.05587851628661156,20.85308837890625
91,2026-05-20T11:25:23,7,70.87795709073544,3524,201.0,0,0,7,2.298524404086266,96.11237230419977,0.0,1.5891032917139614,0.0,7.0,6.571428571428571,21.571428571428573,23.428571428571427,15,3811,0.9572920427859978,-0.8099244866515818,3.5413174654822797,3.442203303560291,0.030752327293157578,32.501766204833984
92,2026-05-20T11:27:31,8,80.98250121902674,4017,201.0,0,0,8,2.2902663679362707,95.31989046552154,0.7717201891959173,1.6181229773462784,0.0,6.25,7.25,20.125,21.0,16,4000,1.4512931648350138,-0.3117922656056926,3.5330874763894826,3.458307754034877,0.04356083273887634,25.620145797729492
93,2026-05-20T11:29:46,8,71.22054052818567,4005,201.0,0,0,8,2.1733699725206095,95.72820384711467,1.3739695228578566,0.7244566575068698,0.0,4.75,8.0,19.125,20.625,16,4000,0.8657847783002115,-0.8826015646371204,3.5034919075551443,3.3596108402402933,0.18680469691753387,35.08169174194336
94,2026-05-20T11:31:51,7,73.95049349032342,3669,201.0,0,0,7,2.4802398473698557,96.4840556009812,0.4088307440719542,0.6268738075769965,0.0,6.428571428571429,8.571428571428571,17.428571428571427,17.714285714285715,14,3669,-2.0671285538153588,-3.81361649896897,3.5008309214608744,3.927515576826181,0.07559533417224884,56.09639358520508
95,2026-05-20T11:34:03,8,66.14088149461895,3836,201.0,0,0,8,2.2940563086548487,95.82898852971846,0.3910323253388947,1.4859228362877999,0.0,5.375,7.625,21.5,21.75,16,3836,0.7084135225951281,-1.0210349202279758,3.4655799795873463,3.3415469705691976,0.05928589403629303,26.958911895751953
96,2026-05-20T11:36:04,8,72.07501227036119,3895,201.0,0,0,8,2.233632862644416,96.17458279845957,0.0,1.5917843388960204,0.0,5.125,7.75,22.875,22.375,16,3895,0.8156859984771887,-0.9024974915337367,3.4433866927283816,3.509856353265377,0.05384407192468643,30.658824920654297
97,2026-05-20T11:38:17,8,81.53533303551376,4167,201.0,0,0,8,2.5210084033613445,95.03001200480192,0.936374549819928,1.5126050420168067,0.0,7.125,7.875,21.0,23.0,16,4000,1.0098097382650093,-0.7336306067030307,3.49390807247255,3.5136912682348793,0.07112647593021393,23.251550674438477
98,2026-05-20T11:40:44,8,76.7394685242325,4094,201.0,0,0,8,1.9540791402051783,92.35466536394723,0.8304836345872008,4.860771861260381,0.0,6.75,5.25,16.125,18.125,16,4000,-0.8969569673251541,-2.657015552445529,3.527130509435665,3.5066695974576874,0.04938208684325218,20.50506591796875
99,2026-05-20T11:43:06,6,85.74515780154616,3005,201.0,0,0,6,2.6289517470881862,94.74209650582362,1.3311148086522462,1.29783693843594,0.0,6.5,8.666666666666666,18.333333333333332,16.5,12,3005,1.6708592910527695,0.005778972142707062,3.3371426321100444,3.4909971449596924,0.05881670117378235,28.625951766967773
100,2026-05-20T11:45:01,7,59.79943817015737,3435,201.0,0,0,7,1.6593886462882097,96.44832605531296,0.0,1.8922852983988354,0.0,5.142857142857143,5.0,21.428571428571427,21.428571428571427,14,3435,1.6499738083733086,-0.058515596845234885,3.422955287969671,2.98823876629217,0.01015693973749876,29.78738784790039
101,2026-05-20T11:46:50,8,66.05766968149692,3891,201.0,0,0,8,1.9789257260344384,96.47905422770496,0.17990233873040348,1.3621177075301978,0.0,5.25,6.375,18.25,17.375,16,3891,0.4899818093075783,-1.2368050017055907,3.4601715279277414,3.2989529507017323,0.06221723556518555,22.26980209350586
102,2026-05-20T11:48:58,8,78.796445841901,4037,201.0,0,0,8,2.0312112955164725,95.86326480059451,1.0651473866732721,1.0403765172157542,0.0,5.75,6.5,19.375,20.25,16,4000,1.6032556693711602,-0.1136569126590814,3.4407827485119924,3.4787922257546597,0.06439423561096191,10.213789939880371
103,2026-05-20T11:51:01,8,74.18529085628688,4150,201.0,0,0,8,1.9518072289156627,96.65060240963855,0.7710843373493976,0.6265060240963856,0.0,5.0,7.125,18.5,20.25,16,4000,1.827892718552438,0.11819575028573404,3.4264205456129275,3.5133045397597016,0.06499244272708893,13.987728118896484
104,2026-05-20T11:53:38,8,88.85429887287319,4273,201.0,0,0,8,2.340276152586005,95.01521179499181,1.8488181605429441,0.7956938918792418,0.0,6.25,8.25,16.25,18.75,15,4000,-1.2665937870522863,-3.0284406399406123,3.5318031446659006,4.054719444624425,0.07542914897203445,23.12269401550293
105,2026-05-20T11:55:48,7,76.2540927818045,3746,201.0,0,0,7,1.9230769230769231,93.26923076923077,1.3354700854700854,3.4722222222222223,0.0,5.571428571428571,6.714285714285714,16.142857142857142,18.428571428571427,15,3994,0.4991016811964529,-1.3009252303408587,3.6065183133468963,3.232245136136555,0.09262536466121674,17.389123916625977
106,2026-05-20T11:57:57,8,80.55812477972358,4266,201.0,0,0,8,2.484763244256915,96.90576652601969,0.0,0.6094702297233943,0.0,6.75,8.5,18.625,20.375,16,4000,-0.14469178133331037,-1.8996263809192198,3.5175938468892127,3.862323858696982,0.07982321083545685,20.008575439453125
107,2026-05-20T12:00:23,7,80.50708342064172,3590,201.0,0,0,7,2.2284122562674096,96.46239554317549,0.9749303621169917,0.3342618384401114,0.0,6.285714285714286,7.142857142857143,21.571428571428573,22.714285714285715,14,3590,1.633567216109771,-0.12480553535851868,3.524185470014345,3.7199835388828433,0.06641821563243866,21.431808471679688
108,2026-05-20T12:02:12,8,68.71981510706246,3989,201.0,0,0,8,1.8801704687891703,96.69089997493106,0.8022060666833793,0.6267234895963901,0.0,3.75,7.625,23.625,22.0,16,3989,-0.6991245708008473,-2.442720880445382,3.49289764999412,2.8525153525254154,0.05200570076704025,39.690677642822266
109,2026-05-20T12:04:23,8,74.43493945617229,3954,201.0,0,0,8,2.04855842185129,97.01568032372282,0.0,0.9357612544258979,0.0,4.875,7.25,25.0,24.5,16,3954,-0.19797602667242384,-1.872518286730846,3.355620651389472,3.2680656363138496,0.05227183178067207,24.126916885375977
110,2026-05-20T12:06:12,7,69.16957964841276,3848,200.42857142857142,0,0,7,1.6891891891891893,96.3097713097713,0.07796257796257797,1.9230769230769231,0.0,4.857142857142857,6.428571428571429,23.285714285714285,23.428571428571427,14,3848,0.3590573022342122,-1.3879844425227095,3.50011770875426,3.0171096202084016,-0.006251663900911808,49.70292282104492
111,2026-05-20T12:08:04,7,57.40604651905596,3633,199.42857142857142,0,0,7,1.7891549683457197,95.65097715386733,0.0,2.559867877786953,0.0,5.142857142857143,6.142857142857143,24.142857142857142,23.142857142857142,14,3633,0.0032155364314577356,-1.7850702166222945,3.5826227873913012,3.0256406418984056,-0.023877348750829697,48.93675994873047
112,2026-05-20T12:10:03,8,69.52325698826462,3871,201.0,0,0,8,1.9633169723585637,95.68586928442264,0.7749935417204856,1.575820201498321,0.0,5.25,6.25,17.625,18.5,16,3871,0.3510353233688153,-1.3640026668450682,3.4366369717172347,3.2804956447338327,0.032665278762578964,26.877958297729492
113,2026-05-20T12:12:15,8,78.70472978241742,4439,201.0,0,0,8,1.960342496620099,90.87426768814781,0.6309148264984227,6.534474988733664,0.0,4.375,8.375,17.125,15.0,15,4000,2.8533811407408924,1.0485797201662557,3.615521932952106,2.9595459014161634,-0.016283130273222923,19.589845657348633
